id,imdb_id,popularity,title,cast,genres,cast_orig,genres_orig,combined
23966,tt0896534,0.474344,deadgirl,Shiloh Fernandez Noah Segan Michael Bowen Candice King Andrew DiPalma,Romance Horror Thriller,"Shiloh Fernandez,Noah Segan,Michael Bowen,Candice King,Andrew DiPalma","Romance,Horror,Thriller",Romance Horror Thriller Shiloh Fernandez Noah Segan Michael Bowen Candice King Andrew DiPalma
12689,tt0963743,0.472691,"angus, thongs and perfect snogging",Georgia Groome Eleanor Tomlinson Aaron Taylor-Johnson Tommy Bastow Alan Davies,Comedy Drama Family Romance,"Georgia Groome,Eleanor Tomlinson,Aaron Taylor-Johnson,Tommy Bastow,Alan Davies","Comedy,Drama,Family,Romance",Comedy Drama Family Romance Georgia Groome Eleanor Tomlinson Aaron Taylor-Johnson Tommy Bastow Alan Davies
10190,tt0787523,0.472491,towelhead,Summer Bishil Aaron Eckhart Toni Collette Maria Bello Peter Macdissi,Drama,"Summer Bishil,Aaron Eckhart,Toni Collette,Maria Bello,Peter Macdissi",Drama,Drama Summer Bishil Aaron Eckhart Toni Collette Maria Bello Peter Macdissi
14851,tt0961728,0.471356,the escapist,Brian Cox Damian Lewis Joseph Fiennes Seu Jorge Liam Cunningham,Action Thriller,"Brian Cox,Damian Lewis,Joseph Fiennes,Seu Jorge,Liam Cunningham","Action,Thriller",Action Thriller Brian Cox Damian Lewis Joseph Fiennes Seu Jorge Liam Cunningham
22419,tt0462219,0.471096,camille,Sienna Miller James Franco David Carradine Scott Glenn Ed Lauter,Comedy Drama Romance,"Sienna Miller,James Franco,David Carradine,Scott Glenn,Ed Lauter","Comedy,Drama,Romance",Comedy Drama Romance Sienna Miller James Franco David Carradine Scott Glenn Ed Lauter
12085,tt0951216,0.469922,mad money,Diane Keaton Queen Latifah Katie Holmes Ted Danson Roger R. Cross,Action Comedy Crime,"Diane Keaton,Queen Latifah,Katie Holmes,Ted Danson,Roger R. Cross","Action,Comedy,Crime",Action Comedy Crime Diane Keaton Queen Latifah Katie Holmes Ted Danson Roger R. Cross
13004,tt1294138,0.466771,barbie and the diamond castle,Kelly Sheridan Melissa Lyons Cassidy Ladden Chantal Strand Maryke Hendrikse,Animation Family,"Kelly Sheridan,Melissa Lyons,Cassidy Ladden,Chantal Strand,Maryke Hendrikse","Animation,Family",Animation Family Kelly Sheridan Melissa Lyons Cassidy Ladden Chantal Strand Maryke Hendrikse
19929,tt1278293,0.460248,9to5: days in porn,Glen Alfonso Monique Alexander Belladonna Sasha Grey Audrey Hollander,Documentary,"Glen Alfonso,Monique Alexander,Belladonna,Sasha Grey,Audrey Hollander",Documentary,Documentary Glen Alfonso Monique Alexander Belladonna Sasha Grey Audrey Hollander
13690,tt1107365,0.459885,open season 2,Mike Epps Joel McHale Jane Krakowski Billy Connolly Crispin Glover,Adventure Animation Comedy Family,"Mike Epps,Joel McHale,Jane Krakowski,Billy Connolly,Crispin Glover","Adventure,Animation,Comedy,Family",Adventure Animation Comedy Family Mike Epps Joel McHale Jane Krakowski Billy Connolly Crispin Glover
13849,tt0465430,0.457004,the cottage,Andy Serkis Reece Shearsmith Jennifer Ellison Steve O'Donnell James Bierman,Horror Comedy Crime Thriller,"Andy Serkis,Reece Shearsmith,Jennifer Ellison,Steve O'Donnell,James Bierman","Horror,Comedy,Crime,Thriller",Horror Comedy Crime Thriller Andy Serkis Reece Shearsmith Jennifer Ellison Steve O'Donnell James Bierman
13851,tt1117563,0.456683,batman: gotham knight,Kevin Conroy Gary Dourdan Jason Marsden Jim Meskimen David McCallum,Animation Action Adventure,"Kevin Conroy,Gary Dourdan,Jason Marsden,Jim Meskimen,David McCallum","Animation,Action,Adventure",Animation Action Adventure Kevin Conroy Gary Dourdan Jason Marsden Jim Meskimen David McCallum
10362,tt1103275,0.45518,two lovers,Joaquin Phoenix Gwyneth Paltrow Isabella Rossellini Vinessa Shaw Moni Moshonov,Drama Romance,"Joaquin Phoenix,Gwyneth Paltrow,Isabella Rossellini,Vinessa Shaw,Moni Moshonov","Drama,Romance",Drama Romance Joaquin Phoenix Gwyneth Paltrow Isabella Rossellini Vinessa Shaw Moni Moshonov
13944,tt0449487,0.453602,passengers,Anne Hathaway Patrick Wilson Andre Braugher Dianne Wiest David Morse,Drama Mystery Thriller Romance,"Anne Hathaway,Patrick Wilson,Andre Braugher,Dianne Wiest,David Morse","Drama,Mystery,Thriller,Romance",Drama Mystery Thriller Romance Anne Hathaway Patrick Wilson Andre Braugher Dianne Wiest David Morse
10188,tt1018785,0.451304,the sisterhood of the traveling pants 2,Alexis Bledel Amber Tamblyn America Ferrera Blake Lively Rachel Nichols,Adventure Comedy Drama Family,"Alexis Bledel,Amber Tamblyn,America Ferrera,Blake Lively,Rachel Nichols","Adventure,Comedy,Drama,Family",Adventure Comedy Drama Family Alexis Bledel Amber Tamblyn America Ferrera Blake Lively Rachel Nichols
14325,tt0469903,0.450911,the express,Rob Brown Dennis Quaid Darrin Henson Charles S. Dutton Aunjanue Ellis,Drama,"Rob Brown,Dennis Quaid,Darrin Henson,Charles S. Dutton,Aunjanue Ellis",Drama,Drama Rob Brown Dennis Quaid Darrin Henson Charles S. Dutton Aunjanue Ellis
14220,tt0489282,0.44086,strange wilderness,Steve Zahn Allen Covert Jonah Hill Kevin Heffernan Ashley Scott,Comedy,"Steve Zahn,Allen Covert,Jonah Hill,Kevin Heffernan,Ashley Scott",Comedy,Comedy Steve Zahn Allen Covert Jonah Hill Kevin Heffernan Ashley Scott
10900,tt0409345,0.436441,surveillance,Julia Ormond Bill Pullman Pell James Caroline Aaron Hugh Dillon,Thriller,"Julia Ormond,Bill Pullman,Pell James,Caroline Aaron,Hugh Dillon",Thriller,Thriller Julia Ormond Bill Pullman Pell James Caroline Aaron Hugh Dillon
13972,tt0430770,0.436406,the women,Cloris Leachman India Ennenga Annette Bening Eva Mendes Debra Messing,Comedy Drama Romance,"Cloris Leachman,India Ennenga,Annette Bening,Eva Mendes,Debra Messing","Comedy,Drama,Romance",Comedy Drama Romance Cloris Leachman India Ennenga Annette Bening Eva Mendes Debra Messing
17108,tt0848538,0.432911,gong fu guan lan,Jay Chou Charlene Choi Eric Tsang Wang Gang Chen Bolin,Action Adventure Comedy,"Jay Chou,Charlene Choi,Eric Tsang,Wang Gang,Chen Bolin","Action,Adventure,Comedy",Action Adventure Comedy Jay Chou Charlene Choi Eric Tsang Wang Gang Chen Bolin
15671,tt1076252,0.431801,picture this,Ashley Tisdale Robbie Amell Kevin Pollak Shenae Grimes Lauren Collins,Drama Comedy Romance Family,"Ashley Tisdale,Robbie Amell,Kevin Pollak,Shenae Grimes,Lauren Collins","Drama,Comedy,Romance,Family",Drama Comedy Romance Family Ashley Tisdale Robbie Amell Kevin Pollak Shenae Grimes Lauren Collins
16164,tt0443559,0.428849,killshot,Mickey Rourke Diane Lane Thomas Jane Rosario Dawson Joseph Gordon-Levitt,Crime Drama Thriller,"Mickey Rourke,Diane Lane,Thomas Jane,Rosario Dawson,Joseph Gordon-Levitt","Crime,Drama,Thriller",Crime Drama Thriller Mickey Rourke Diane Lane Thomas Jane Rosario Dawson Joseph Gordon-Levitt
13506,tt1101026,0.427023,ðð´ð¼ð¸ñ€ð°ð»ñš,Konstantin Khabenskiy Elizaveta Boyarskaya Sergei Bezrukov Anna Kovalchuk Egor Beroev,Action Drama History War,"Konstantin Khabenskiy,Elizaveta Boyarskaya,Sergei Bezrukov,Anna Kovalchuk,Egor Beroev","Action,Drama,History,War",Action Drama History War Konstantin Khabenskiy Elizaveta Boyarskaya Sergei Bezrukov Anna Kovalchuk Egor Beroev
13954,tt0996979,0.425109,alien raiders,Carlos Bernard Mathew St. Patrick Courtney Ford Rockmond Dunbar Tom Kiesche,Horror Science Fiction Thriller,"Carlos Bernard,Mathew St. Patrick,Courtney Ford,Rockmond Dunbar,Tom Kiesche","Horror,Science Fiction,Thriller",Horror Science Fiction Thriller Carlos Bernard Mathew St. Patrick Courtney Ford Rockmond Dunbar Tom Kiesche
14326,tt0956038,0.422873,nights in rodanthe,Diane Lane Richard Gere Christopher Meloni Viola Davis Becky Ann Baker,Drama Romance,"Diane Lane,Richard Gere,Christopher Meloni,Viola Davis,Becky Ann Baker","Drama,Romance",Drama Romance Diane Lane Richard Gere Christopher Meloni Viola Davis Becky Ann Baker
13160,tt0785007,0.421657,over her dead body,Eva Longoria Jason Biggs Lake Bell Paul Rudd Lindsay Sloane,Comedy Fantasy Romance,"Eva Longoria,Jason Biggs,Lake Bell,Paul Rudd,Lindsay Sloane","Comedy,Fantasy,Romance",Comedy Fantasy Romance Eva Longoria Jason Biggs Lake Bell Paul Rudd Lindsay Sloane
11802,tt0482603,0.421518,space chimps,Andy Samberg Cheryl Hines Jeff Daniels Stanley Tucci Patrick Warburton,Animation Family,"Andy Samberg,Cheryl Hines,Jeff Daniels,Stanley Tucci,Patrick Warburton","Animation,Family",Animation Family Andy Samberg Cheryl Hines Jeff Daniels Stanley Tucci Patrick Warburton
13172,tt0803057,0.42121,the promotion,Seann William Scott John C. Reilly Jenna Fischer Lili Taylor Gil Bellows,Comedy,"Seann William Scott,John C. Reilly,Jenna Fischer,Lili Taylor,Gil Bellows",Comedy,Comedy Seann William Scott John C. Reilly Jenna Fischer Lili Taylor Gil Bellows
13279,tt0947802,0.417779,lakeview terrace,Samuel L. Jackson Patrick Wilson Kerry Washington Ron Glass Justin Chambers,Drama Crime Thriller,"Samuel L. Jackson,Patrick Wilson,Kerry Washington,Ron Glass,Justin Chambers","Drama,Crime,Thriller",Drama Crime Thriller Samuel L. Jackson Patrick Wilson Kerry Washington Ron Glass Justin Chambers
17210,tt1363109,0.415077,journey to the edge of the universe,Alec Baldwin Sean Pertwee,Documentary,"Alec Baldwin,Sean Pertwee",Documentary,Documentary Alec Baldwin Sean Pertwee
10183,tt0978759,0.412295,frozen river,Melissa Leo Misty Upham Charlie McDermott John Canoe Jay Klaitz,Drama Thriller Crime,"Melissa Leo,Misty Upham,Charlie McDermott,John Canoe,Jay Klaitz","Drama,Thriller,Crime",Drama Thriller Crime Melissa Leo Misty Upham Charlie McDermott John Canoe Jay Klaitz
14655,tt1111948,0.473227,soul men,Samuel L. Jackson Bernie Mac Sharon Leal Adam Herschman Sean Hayes,Comedy Music,"Samuel L. Jackson,Bernie Mac,Sharon Leal,Adam Herschman,Sean Hayes","Comedy,Music",Comedy Music Samuel L. Jackson Bernie Mac Sharon Leal Adam Herschman Sean Hayes
25329,tt0897347,0.407009,the echo,Jesse Bradford Kevin Durand Hrant Alianak Jamie Bloch Iza Calzado,Horror Thriller Drama Mystery,"Jesse Bradford,Kevin Durand,Hrant Alianak,Jamie Bloch,Iza Calzado","Horror,Thriller,Drama,Mystery",Horror Thriller Drama Mystery Jesse Bradford Kevin Durand Hrant Alianak Jamie Bloch Iza Calzado
14422,tt1029134,0.402982,birds of america,Ginnifer Goodwin Hilary Swank Gary Wilmes Stacie Theon Matthew Perry,Comedy Drama,"Ginnifer Goodwin,Hilary Swank,Gary Wilmes,Stacie Theon,Matthew Perry","Comedy,Drama",Comedy Drama Ginnifer Goodwin Hilary Swank Gary Wilmes Stacie Theon Matthew Perry
13613,tt0489018,0.401061,day of the dead,Mena Suvari Nick Cannon Michael Welch AnnaLynne McCord Stark Sands,Horror Action Thriller,"Mena Suvari,Nick Cannon,Michael Welch,AnnaLynne McCord,Stark Sands","Horror,Action,Thriller",Horror Action Thriller Mena Suvari Nick Cannon Michael Welch AnnaLynne McCord Stark Sands
15262,tt1204883,0.400724,boogeyman 3,Erin Cahill Chuck Hittinger Mimi Michaels Matt Rippy Nikki Sanderson,Horror,"Erin Cahill,Chuck Hittinger,Mimi Michaels,Matt Rippy,Nikki Sanderson",Horror,Horror Erin Cahill Chuck Hittinger Mimi Michaels Matt Rippy Nikki Sanderson
15208,tt0469640,0.400485,bathory,Anna Friel Karel Roden Hans Matheson Vincent Regan Franco Nero,Drama Fantasy,"Anna Friel,Karel Roden,Hans Matheson,Vincent Regan,Franco Nero","Drama,Fantasy",Drama Fantasy Anna Friel Karel Roden Hans Matheson Vincent Regan Franco Nero
14212,tt1038072,0.399345,pulse 2: afterlife,Todd Giebenhain Diane Ayala Goldner Rachel Robinson Dodie Brown Georgina Rylance,Horror Science Fiction Thriller,"Todd Giebenhain,Diane Ayala Goldner,Rachel Robinson,Dodie Brown,Georgina Rylance","Horror,Science Fiction,Thriller",Horror Science Fiction Thriller Todd Giebenhain Diane Ayala Goldner Rachel Robinson Dodie Brown Georgina Rylance
13489,tt1031254,0.399327,lost boys: the tribe,Tad Hilgenbrink Angus Sutherland Autumn Reeser Gabrielle Rose Corey Feldman,Crime Drama Horror Thriller,"Tad Hilgenbrink,Angus Sutherland,Autumn Reeser,Gabrielle Rose,Corey Feldman","Crime,Drama,Horror,Thriller",Crime Drama Horror Thriller Tad Hilgenbrink Angus Sutherland Autumn Reeser Gabrielle Rose Corey Feldman
13459,tt1314715,0.397358,barbie in 'a christmas carol',Kelly Sheridan Morwenna Banks Melissa Lyons Prudence Edwards,Animation Family,"Kelly Sheridan,Morwenna Banks,Melissa Lyons,Prudence Edwards","Animation,Family",Animation Family Kelly Sheridan Morwenna Banks Melissa Lyons Prudence Edwards
14642,tt0825279,0.395691,20 years after,Azura Skye Joshua Leonard Nathan Baesel Diane Salinger Reg E. Cathey,Drama Fantasy Science Fiction,"Azura Skye,Joshua Leonard,Nathan Baesel,Diane Salinger,Reg E. Cathey","Drama,Fantasy,Science Fiction",Drama Fantasy Science Fiction Azura Skye Joshua Leonard Nathan Baesel Diane Salinger Reg E. Cathey
12245,tt0488604,0.395538,the oxford murders,Elijah Wood John Hurt Leonor Watling Julie Cox Jim Carter,Crime Mystery Thriller,"Elijah Wood,John Hurt,Leonor Watling,Julie Cox,Jim Carter","Crime,Mystery,Thriller",Crime Mystery Thriller Elijah Wood John Hurt Leonor Watling Julie Cox Jim Carter
14613,tt1259998,0.395118,next avengers: heroes of tomorrow,Noah Crawford Brenna O'Brien Aidan Drummond Dempsey Pappion Adrian Petriw,Animation Family,"Noah Crawford,Brenna O'Brien,Aidan Drummond,Dempsey Pappion,Adrian Petriw","Animation,Family",Animation Family Noah Crawford Brenna O'Brien Aidan Drummond Dempsey Pappion Adrian Petriw
16899,tt0808244,0.394209,easy virtue,Jessica Biel Ben Barnes Kristin Scott Thomas Colin Firth Kimberley Nixon,Comedy Romance,"Jessica Biel,Ben Barnes,Kristin Scott Thomas,Colin Firth,Kimberley Nixon","Comedy,Romance",Comedy Romance Jessica Biel Ben Barnes Kristin Scott Thomas Colin Firth Kimberley Nixon
14215,tt0441782,0.39314,restraint,Travis Fimmel Teresa Palmer Stephen Moyer Philip Holder Margie McCrae,Drama Thriller,"Travis Fimmel,Teresa Palmer,Stephen Moyer,Philip Holder,Margie McCrae","Drama,Thriller",Drama Thriller Travis Fimmel Teresa Palmer Stephen Moyer Philip Holder Margie McCrae
16000,tt1037011,0.390228,ben 10: race against time,Graham Phillips David Franklin Lee Majors Christien Anholt Tyler Patrick Jones,Action Family Science Fiction,"Graham Phillips,David Franklin,Lee Majors,Christien Anholt,Tyler Patrick Jones","Action,Family,Science Fiction",Action Family Science Fiction Graham Phillips David Franklin Lee Majors Christien Anholt Tyler Patrick Jones
14073,tt0449994,0.389554,jodhaa akbar,Hrithik Roshan Aishwarya Rai Bachchan Sonu Sood Kulbhushan Kharbanda Rajesh Vivek,Action Adventure Drama Foreign History,"Hrithik Roshan,Aishwarya Rai Bachchan,Sonu Sood,Kulbhushan Kharbanda,Rajesh Vivek","Action,Adventure,Drama,Foreign,History",Action Adventure Drama Foreign History Hrithik Roshan Aishwarya Rai Bachchan Sonu Sood Kulbhushan Kharbanda Rajesh Vivek
8617,tt0926129,0.388417,prom night,Brittany Snow Scott Porter Jessica Stroup Dana Davis Kelly Blatz,Crime Horror,"Brittany Snow,Scott Porter,Jessica Stroup,Dana Davis,Kelly Blatz","Crime,Horror",Crime Horror Brittany Snow Scott Porter Jessica Stroup Dana Davis Kelly Blatz
7916,tt0400426,0.388151,far cry,Til Schweiger Emmanuelle Vaugier Udo Kier Natalia Avelon Don S. Davis,Action Science Fiction Thriller,"Til Schweiger,Emmanuelle Vaugier,Udo Kier,Natalia Avelon,Don S. Davis","Action,Science Fiction,Thriller",Action Science Fiction Thriller Til Schweiger Emmanuelle Vaugier Udo Kier Natalia Avelon Don S. Davis
14476,tt0856778,0.383036,clubbed,Mel Raido Scot Williams Maxine Peake Ronnie Fox Colin Salmon,Drama Action Thriller Crime,"Mel Raido,Scot Williams,Maxine Peake,Ronnie Fox,Colin Salmon","Drama,Action,Thriller,Crime",Drama Action Thriller Crime Mel Raido Scot Williams Maxine Peake Ronnie Fox Colin Salmon
13973,tt1024715,0.382852,choke,Anjelica Huston Kelly Macdonald Sam Rockwell Clark Gregg Brad William Henke,Comedy Drama,"Anjelica Huston,Kelly Macdonald,Sam Rockwell,Clark Gregg,Brad William Henke","Comedy,Drama",Comedy Drama Anjelica Huston Kelly Macdonald Sam Rockwell Clark Gregg Brad William Henke
16350,tt1029241,0.374561,vinyan,Rufus Sewell Emmanuelle BÃ©art Julie Dreyfus Josse De Pauw Petch Osathanugrah,Drama Horror Thriller,"Rufus Sewell,Emmanuelle BÃ©art,Julie Dreyfus,Josse De Pauw,Petch Osathanugrah","Drama,Horror,Thriller",Drama Horror Thriller Rufus Sewell Emmanuelle BÃ©art Julie Dreyfus Josse De Pauw Petch Osathanugrah
13191,tt0884224,0.374034,"war, inc.",John Cusack Hilary Duff Marisa Tomei Joan Cusack Dan Aykroyd,Action Adventure Comedy Thriller,"John Cusack,Hilary Duff,Marisa Tomei,Joan Cusack,Dan Aykroyd","Action,Adventure,Comedy,Thriller",Action Adventure Comedy Thriller John Cusack Hilary Duff Marisa Tomei Joan Cusack Dan Aykroyd
13990,tt1082886,0.371517,the wackness,Ben Kingsley Famke Janssen Josh Peck Olivia Thirlby Mary-Kate Olsen,Drama,"Ben Kingsley,Famke Janssen,Josh Peck,Olivia Thirlby,Mary-Kate Olsen",Drama,Drama Ben Kingsley Famke Janssen Josh Peck Olivia Thirlby Mary-Kate Olsen
8944,tt0486674,0.368391,what just happened,Bruce Willis Robert De Niro Sean Penn Robin Wright Stanley Tucci,Comedy Drama,"Bruce Willis,Robert De Niro,Sean Penn,Robin Wright,Stanley Tucci","Comedy,Drama",Comedy Drama Bruce Willis Robert De Niro Sean Penn Robin Wright Stanley Tucci
13300,tt0411475,0.363031,hell ride,Larry Bishop Michael Madsen Eric Balfour Dennis Hopper Leonor Varela,Action Thriller,"Larry Bishop,Michael Madsen,Eric Balfour,Dennis Hopper,Leonor Varela","Action,Thriller",Action Thriller Larry Bishop Michael Madsen Eric Balfour Dennis Hopper Leonor Varela
15801,tt1133991,0.361308,what doesn't kill you,Ethan Hawke Mark Ruffalo Amanda Peet Donnie Wahlberg,Action Crime Drama,"Ethan Hawke,Mark Ruffalo,Amanda Peet,Donnie Wahlberg","Action,Crime,Drama",Action Crime Drama Ethan Hawke Mark Ruffalo Amanda Peet Donnie Wahlberg
14728,tt1146438,0.361127,the librarian: the curse of the judas chalice,Noah Wyle Bob Newhart Stana Katic Bruce Davison Jane Curtin,Fantasy Action Adventure Comedy,"Noah Wyle,Bob Newhart,Stana Katic,Bruce Davison,Jane Curtin","Fantasy,Action,Adventure,Comedy",Fantasy Action Adventure Comedy Noah Wyle Bob Newhart Stana Katic Bruce Davison Jane Curtin
14556,tt1217637,0.360706,pour elle,Vincent Lindon Diane Kruger Lancelot Roch Olivier Marchal Hammou GraÃ¯a,Drama Thriller,"Vincent Lindon,Diane Kruger,Lancelot Roch,Olivier Marchal,Hammou GraÃ¯a","Drama,Thriller",Drama Thriller Vincent Lindon Diane Kruger Lancelot Roch Olivier Marchal Hammou GraÃ¯a
8884,tt0893402,0.359106,franklyn,Eva Green Ryan Phillippe Bernard Hill Sam Riley Art Malik,Drama Fantasy Science Fiction,"Eva Green,Ryan Phillippe,Bernard Hill,Sam Riley,Art Malik","Drama,Fantasy,Science Fiction",Drama Fantasy Science Fiction Eva Green Ryan Phillippe Bernard Hill Sam Riley Art Malik
63287,tt1014806,0.358438,the poker house,Jennifer Lawrence Selma Blair Bokeem Woodbine ChloÃ« Grace Moretz Sophia Bairley,Drama,"Jennifer Lawrence,Selma Blair,Bokeem Woodbine,ChloÃ« Grace Moretz,Sophia Bairley",Drama,Drama Jennifer Lawrence Selma Blair Bokeem Woodbine ChloÃ« Grace Moretz Sophia Bairley
17314,tt1014801,0.357127,pistol whipped,Steven Seagal Lance Henriksen Blanchard Ryan Bernie McInerney Antoni Corone,Action Thriller Crime Drama,"Steven Seagal,Lance Henriksen,Blanchard Ryan,Bernie McInerney,Antoni Corone","Action,Thriller,Crime,Drama",Action Thriller Crime Drama Steven Seagal Lance Henriksen Blanchard Ryan Bernie McInerney Antoni Corone
14050,tt1000771,0.353759,recount,Kevin Spacey Bob Balaban Ed Begley Jr. Laura Dern John Hurt,Drama History,"Kevin Spacey,Bob Balaban,Ed Begley Jr.,Laura Dern,John Hurt","Drama,History",Drama History Kevin Spacey Bob Balaban Ed Begley Jr. Laura Dern John Hurt
14423,tt0486578,0.35338,first sunday,Ice Cube Katt Williams Tracy Morgan Loretta Devine Michael Beach,Action Comedy,"Ice Cube,Katt Williams,Tracy Morgan,Loretta Devine,Michael Beach","Action,Comedy",Action Comedy Ice Cube Katt Williams Tracy Morgan Loretta Devine Michael Beach
1782,tt0940580,0.35254,afterwards,John Malkovich Romain Duris Evangeline Lilly Reece Thompson Pascale BussiÃ¨res,Drama Thriller Mystery,"John Malkovich,Romain Duris,Evangeline Lilly,Reece Thompson,Pascale BussiÃ¨res","Drama,Thriller,Mystery",Drama Thriller Mystery John Malkovich Romain Duris Evangeline Lilly Reece Thompson Pascale BussiÃ¨res
